ZIP_CODE,PO_NAME,STATE,ZCTA,zip_join_type,year,all_school
27104,Winston Salem,NC,27104,Zip matches ZCTA,2014,11
27104,Winston Salem,NC,27104,Zip matches ZCTA,2015,10
27104,Winston Salem,NC,27104,Zip matches ZCTA,2016,9
27104,Winston Salem,NC,27104,Zip matches ZCTA,2017,9
27104,Winston Salem,NC,27104,Zip matches ZCTA,2018,9
27107,Winston Salem,NC,27107,Zip matches ZCTA,2000,7
27107,Winston Salem,NC,27107,Zip matches ZCTA,2001,7
27107,Winston Salem,NC,27107,Zip matches ZCTA,2002,7
27107,Winston Salem,NC,27107,Zip matches ZCTA,2003,9
27107,Winston Salem,NC,27107,Zip matches ZCTA,2004,7
27107,Winston Salem,NC,27107,Zip matches ZCTA,2005,10
27107,Winston Salem,NC,27107,Zip matches ZCTA,2006,10
27107,Winston Salem,NC,27107,Zip matches ZCTA,2007,11
27107,Winston Salem,NC,27107,Zip matches ZCTA,2008,9
27107,Winston Salem,NC,27107,Zip matches ZCTA,2009,8
27107,Winston Salem,NC,27107,Zip matches ZCTA,2010,7
27107,Winston Salem,NC,27107,Zip matches ZCTA,2011,8
27107,Winston Salem,NC,27107,Zip matches ZCTA,2012,9
27107,Winston Salem,NC,27107,Zip matches ZCTA,2013,9
27107,Winston Salem,NC,27107,Zip matches ZCTA,2014,9
27107,Winston Salem,NC,27107,Zip matches ZCTA,2015,10
27107,Winston Salem,NC,27107,Zip matches ZCTA,2016,11
27107,Winston Salem,NC,27107,Zip matches ZCTA,2017,11
27107,Winston Salem,NC,27107,Zip matches ZCTA,2018,12
27117,Winston Salem,NC,27107,Spatial join to ZCTA,2000,7
27117,Winston Salem,NC,27107,Spatial join to ZCTA,2001,7
27117,Winston Salem,NC,27107,Spatial join to ZCTA,2002,7
27117,Winston Salem,NC,27107,Spatial join to ZCTA,2003,9
27117,Winston Salem,NC,27107,Spatial join to ZCTA,2004,7
27117,Winston Salem,NC,27107,Spatial join to ZCTA,2005,10
27117,Winston Salem,NC,27107,Spatial join to ZCTA,2006,10
27117,Winston Salem,NC,27107,Spatial join to ZCTA,2007,11
27117,Winston Salem,NC,27107,Spatial join to ZCTA,2008,9
27117,Winston Salem,NC,27107,Spatial join to ZCTA,2009,8
27117,Winston Salem,NC,27107,Spatial join to ZCTA,2010,7
27117,Winston Salem,NC,27107,Spatial join to ZCTA,2011,8
27117,Winston Salem,NC,27107,Spatial join to ZCTA,2012,9
27117,Winston Salem,NC,27107,Spatial join to ZCTA,2013,9
27117,Winston Salem,NC,27107,Spatial join to ZCTA,2014,9
27117,Winston Salem,NC,27107,Spatial join to ZCTA,2015,10
27117,Winston Salem,NC,27107,Spatial join to ZCTA,2016,11
27117,Winston Salem,NC,27107,Spatial join to ZCTA,2017,11
27117,Winston Salem,NC,27107,Spatial join to ZCTA,2018,12
27373,Wallburg,NC,27107,Spatial join to ZCTA,2000,7
27373,Wallburg,NC,27107,Spatial join to ZCTA,2001,7
27373,Wallburg,NC,27107,Spatial join to ZCTA,2002,7
27373,Wallburg,NC,27107,Spatial join to ZCTA,2003,9
27373,Wallburg,NC,27107,Spatial join to ZCTA,2004,7
27373,Wallburg,NC,27107,Spatial join to ZCTA,2005,10
27373,Wallburg,NC,27107,Spatial join to ZCTA,2006,10
27373,Wallburg,NC,27107,Spatial join to ZCTA,2007,11
27373,Wallburg,NC,27107,Spatial join to ZCTA,2008,9
27373,Wallburg,NC,27107,Spatial join to ZCTA,2009,8
27373,Wallburg,NC,27107,Spatial join to ZCTA,2010,7
27373,Wallburg,NC,27107,Spatial join to ZCTA,2011,8
27373,Wallburg,NC,27107,Spatial join to ZCTA,2012,9
27373,Wallburg,NC,27107,Spatial join to ZCTA,2013,9
27373,Wallburg,NC,27107,Spatial join to ZCTA,2014,9
27373,Wallburg,NC,27107,Spatial join to ZCTA,2015,10
27373,Wallburg,NC,27107,Spatial join to ZCTA,2016,11
27373,Wallburg,NC,27107,Spatial join to ZCTA,2017,11
27373,Wallburg,NC,27107,Spatial join to ZCTA,2018,12
27127,Winston Salem,NC,27127,Zip matches ZCTA,2000,9
27127,Winston Salem,NC,27127,Zip matches ZCTA,2001,11
27127,Winston Salem,NC,27127,Zip matches ZCTA,2002,11
27127,Winston Salem,NC,27127,Zip matches ZCTA,2003,10
27127,Winston Salem,NC,27127,Zip matches ZCTA,2004,11
27127,Winston Salem,NC,27127,Zip matches ZCTA,2005,14
27127,Winston Salem,NC,27127,Zip matches ZCTA,2006,14
27127,Winston Salem,NC,27127,Zip matches ZCTA,2007,15
27127,Winston Salem,NC,27127,Zip matches ZCTA,2008,15
27127,Winston Salem,NC,27127,Zip matches ZCTA,2009,15
27127,Winston Salem,NC,27127,Zip matches ZCTA,2010,16
27127,Winston Salem,NC,27127,Zip matches ZCTA,2011,15
27127,Winston Salem,NC,27127,Zip matches ZCTA,2012,13
27127,Winston Salem,NC,27127,Zip matches ZCTA,2013,12
27127,Winston Salem,NC,27127,Zip matches ZCTA,2014,12
27127,Winston Salem,NC,27127,Zip matches ZCTA,2015,12
27127,Winston Salem,NC,27127,Zip matches ZCTA,2016,13
27127,Winston Salem,NC,27127,Zip matches ZCTA,2017,14
27127,Winston Salem,NC,27127,Zip matches ZCTA,2018,14
27202,Altamahaw,NC,27244,Spatial join to ZCTA,2000,4
27202,Altamahaw,NC,27244,Spatial join to ZCTA,2001,5
27202,Altamahaw,NC,27244,Spatial join to ZCTA,2002,5
27202,Altamahaw,NC,27244,Spatial join to ZCTA,2003,5
27202,Altamahaw,NC,27244,Spatial join to ZCTA,2004,5
27202,Altamahaw,NC,27244,Spatial join to ZCTA,2005,5
27202,Altamahaw,NC,27244,Spatial join to ZCTA,2006,5
27202,Altamahaw,NC,27244,Spatial join to ZCTA,2007,4
27202,Altamahaw,NC,27244,Spatial join to ZCTA,2008,4
27202,Altamahaw,NC,27244,Spatial join to ZCTA,2009,5
27202,Altamahaw,NC,27244,Spatial join to ZCTA,2010,5
27202,Altamahaw,NC,27244,Spatial join to ZCTA,2011,6
27202,Altamahaw,NC,27244,Spatial join to ZCTA,2012,6
27202,Altamahaw,NC,27244,Spatial join to ZCTA,2013,4
27202,Altamahaw,NC,27244,Spatial join to ZCTA,2014,4
27202,Altamahaw,NC,27244,Spatial join to ZCTA,2015,4
27202,Altamahaw,NC,27244,Spatial join to ZCTA,2016,4
27202,Altamahaw,NC,27244,Spatial join to ZCTA,2017,4
27202,Altamahaw,NC,27244,Spatial join to ZCTA,2018,4
27244,Elon,NC,27244,Zip matches ZCTA,2000,4
27244,Elon,NC,27244,Zip matches ZCTA,2001,5
27244,Elon,NC,27244,Zip matches ZCTA,2002,5
27244,Elon,NC,27244,Zip matches ZCTA,2003,5
27244,Elon,NC,27244,Zip matches ZCTA,2004,5
27244,Elon,NC,27244,Zip matches ZCTA,2005,5
27244,Elon,NC,27244,Zip matches ZCTA,2006,5
27244,Elon,NC,27244,Zip matches ZCTA,2007,4
27244,Elon,NC,27244,Zip matches ZCTA,2008,4
27244,Elon,NC,27244,Zip matches ZCTA,2009,5
27244,Elon,NC,27244,Zip matches ZCTA,2010,5
27244,Elon,NC,27244,Zip matches ZCTA,2011,6
27244,Elon,NC,27244,Zip matches ZCTA,2012,6
27244,Elon,NC,27244,Zip matches ZCTA,2013,4
27244,Elon,NC,27244,Zip matches ZCTA,2014,4
27244,Elon,NC,27244,Zip matches ZCTA,2015,4
27244,Elon,NC,27244,Zip matches ZCTA,2016,4
27244,Elon,NC,27244,Zip matches ZCTA,2017,4
27244,Elon,NC,27244,Zip matches ZCTA,2018,4
27203,Asheboro,NC,27203,Zip matches ZCTA,2000,6
27203,Asheboro,NC,27203,Zip matches ZCTA,2001,7
27203,Asheboro,NC,27203,Zip matches ZCTA,2002,7
27203,Asheboro,NC,27203,Zip matches ZCTA,2003,7
27203,Asheboro,NC,27203,Zip matches ZCTA,2004,7
27203,Asheboro,NC,27203,Zip matches ZCTA,2005,9
27203,Asheboro,NC,27203,Zip matches ZCTA,2006,9
27203,Asheboro,NC,27203,Zip matches ZCTA,2007,8
27203,Asheboro,NC,27203,Zip matches ZCTA,2008,8
27203,Asheboro,NC,27203,Zip matches ZCTA,2009,8
27203,Asheboro,NC,27203,Zip matches ZCTA,2010,8
27203,Asheboro,NC,27203,Zip matches ZCTA,2011,9
27203,Asheboro,NC,27203,Zip matches ZCTA,2012,9
27203,Asheboro,NC,27203,Zip matches ZCTA,2013,10
27203,Asheboro,NC,27203,Zip matches ZCTA,2014,10
27203,Asheboro,NC,27203,Zip matches ZCTA,2015,9
27203,Asheboro,NC,27203,Zip matches ZCTA,2016,9
27203,Asheboro,NC,27203,Zip matches ZCTA,2017,9
27203,Asheboro,NC,27203,Zip matches ZCTA,2018,9
27204,Asheboro,NC,27203,Spatial join to ZCTA,2000,6
27204,Asheboro,NC,27203,Spatial join to ZCTA,2001,7
27204,Asheboro,NC,27203,Spatial join to ZCTA,2002,7
27204,Asheboro,NC,27203,Spatial join to ZCTA,2003,7
27204,Asheboro,NC,27203,Spatial join to ZCTA,2004,7
27204,Asheboro,NC,27203,Spatial join to ZCTA,2005,9
27204,Asheboro,NC,27203,Spatial join to ZCTA,2006,9
27204,Asheboro,NC,27203,Spatial join to ZCTA,2007,8
27204,Asheboro,NC,27203,Spatial join to ZCTA,2008,8
27204,Asheboro,NC,27203,Spatial join to ZCTA,2009,8
27204,Asheboro,NC,27203,Spatial join to ZCTA,2010,8
27204,Asheboro,NC,27203,Spatial join to ZCTA,2011,9
27204,Asheboro,NC,27203,Spatial join to ZCTA,2012,9
27204,Asheboro,NC,27203,Spatial join to ZCTA,2013,10
27204,Asheboro,NC,27203,Spatial join to ZCTA,2014,10
27204,Asheboro,NC,27203,Spatial join to ZCTA,2015,9
27204,Asheboro,NC,27203,Spatial join to ZCTA,2016,9
27204,Asheboro,NC,27203,Spatial join to ZCTA,2017,9
27204,Asheboro,NC,27203,Spatial join to ZCTA,2018,9
27205,Asheboro,NC,27205,Zip matches ZCTA,2000,5
27205,Asheboro,NC,27205,Zip matches ZCTA,2001,6
27205,Asheboro,NC,27205,Zip matches ZCTA,2002,6
27205,Asheboro,NC,27205,Zip matches ZCTA,2003,6
27205,Asheboro,NC,27205,Zip matches ZCTA,2004,6
27205,Asheboro,NC,27205,Zip matches ZCTA,2005,6
27205,Asheboro,NC,27205,Zip matches ZCTA,2006,7
27205,Asheboro,NC,27205,Zip matches ZCTA,2007,7
27205,Asheboro,NC,27205,Zip matches ZCTA,2008,7
27205,Asheboro,NC,27205,Zip matches ZCTA,2009,9
27205,Asheboro,NC,27205,Zip matches ZCTA,2010,9
27205,Asheboro,NC,27205,Zip matches ZCTA,2011,9
27205,Asheboro,NC,27205,Zip matches ZCTA,2012,9
27205,Asheboro,NC,27205,Zip matches ZCTA,2013,10
27205,Asheboro,NC,27205,Zip matches ZCTA,2014,10
27205,Asheboro,NC,27205,Zip matches ZCTA,2015,9
27205,Asheboro,NC,27205,Zip matches ZCTA,2016,9
27205,Asheboro,NC,27205,Zip matches ZCTA,2017,8
27205,Asheboro,NC,27205,Zip matches ZCTA,2018,8
27207,Bear Creek,NC,27207,Zip matches ZCTA,2000,1
27207,Bear Creek,NC,27207,Zip matches ZCTA,2001,1
27207,Bear Creek,NC,27207,Zip matches ZCTA,2002,1
27207,Bear Creek,NC,27207,Zip matches ZCTA,2003,1
27207,Bear Creek,NC,27207,Zip matches ZCTA,2004,2
27207,Bear Creek,NC,27207,Zip matches ZCTA,2005,2
27207,Bear Creek,NC,27207,Zip matches ZCTA,2006,2
27207,Bear Creek,NC,27207,Zip matches ZCTA,2007,2
27207,Bear Creek,NC,27207,Zip matches ZCTA,2008,2
27207,Bear Creek,NC,27207,Zip matches ZCTA,2009,2
27207,Bear Creek,NC,27207,Zip matches ZCTA,2010,2
27207,Bear Creek,NC,27207,Zip matches ZCTA,2011,2
27207,Bear Creek,NC,27207,Zip matches ZCTA,2012,2
27207,Bear Creek,NC,27207,Zip matches ZCTA,2013,2
27207,Bear Creek,NC,27207,Zip matches ZCTA,2014,2
27207,Bear Creek,NC,27207,Zip matches ZCTA,2015,2
27207,Bear Creek,NC,27207,Zip matches ZCTA,2016,1
27207,Bear Creek,NC,27207,Zip matches ZCTA,2017,1
27207,Bear Creek,NC,27207,Zip matches ZCTA,2018,1
27208,Bennett,NC,27208,Zip matches ZCTA,2004,2
27208,Bennett,NC,27208,Zip matches ZCTA,2005,2
27208,Bennett,NC,27208,Zip matches ZCTA,2006,2
27208,Bennett,NC,27208,Zip matches ZCTA,2007,2
27208,Bennett,NC,27208,Zip matches ZCTA,2008,1
27208,Bennett,NC,27208,Zip matches ZCTA,2009,1
27208,Bennett,NC,27208,Zip matches ZCTA,2010,1
27208,Bennett,NC,27208,Zip matches ZCTA,2011,1
27208,Bennett,NC,27208,Zip matches ZCTA,2012,1
27208,Bennett,NC,27208,Zip matches ZCTA,2013,1
27208,Bennett,NC,27208,Zip matches ZCTA,2014,1
27208,Bennett,NC,27208,Zip matches ZCTA,2015,1
27208,Bennett,NC,27208,Zip matches ZCTA,2016,1
27208,Bennett,NC,27208,Zip matches ZCTA,2017,1
27208,Bennett,NC,27208,Zip matches ZCTA,2018,1
27209,Biscoe,NC,27209,Zip matches ZCTA,2000,1
27209,Biscoe,NC,27209,Zip matches ZCTA,2001,1
27209,Biscoe,NC,27209,Zip matches ZCTA,2002,1
27209,Biscoe,NC,27209,Zip matches ZCTA,2003,1
27209,Biscoe,NC,27209,Zip matches ZCTA,2004,3
27209,Biscoe,NC,27209,Zip matches ZCTA,2005,2
27209,Biscoe,NC,27209,Zip matches ZCTA,2006,2
27209,Biscoe,NC,27209,Zip matches ZCTA,2007,2
27209,Biscoe,NC,27209,Zip matches ZCTA,2008,3
27209,Biscoe,NC,27209,Zip matches ZCTA,2009,3
27209,Biscoe,NC,27209,Zip matches ZCTA,2010,2
27209,Biscoe,NC,27209,Zip matches ZCTA,2011,2
27209,Biscoe,NC,27209,Zip matches ZCTA,2012,2
27209,Biscoe,NC,27209,Zip matches ZCTA,2013,2
27209,Biscoe,NC,27209,Zip matches ZCTA,2014,2
27209,Biscoe,NC,27209,Zip matches ZCTA,2015,2
27209,Biscoe,NC,27209,Zip matches ZCTA,2016,4
27209,Biscoe,NC,27209,Zip matches ZCTA,2017,4
27209,Biscoe,NC,27209,Zip matches ZCTA,2018,5
27212,Blanch,NC,27212,Zip matches ZCTA,2008,1
27212,Blanch,NC,27212,Zip matches ZCTA,2009,1
27212,Blanch,NC,27212,Zip matches ZCTA,2010,1
27212,Blanch,NC,27212,Zip matches ZCTA,2011,1
27212,Blanch,NC,27212,Zip matches ZCTA,2012,1
27212,Blanch,NC,27212,Zip matches ZCTA,2013,1
27212,Blanch,NC,27212,Zip matches ZCTA,2014,1
27212,Blanch,NC,27212,Zip matches ZCTA,2015,1
27212,Blanch,NC,27212,Zip matches ZCTA,2016,1
27212,Blanch,NC,27212,Zip matches ZCTA,2017,1
27212,Blanch,NC,27212,Zip matches ZCTA,2018,1
27213,Bonlee,NC,27344,Spatial join to ZCTA,2000,5
27213,Bonlee,NC,27344,Spatial join to ZCTA,2001,5
27213,Bonlee,NC,27344,Spatial join to ZCTA,2002,5
27213,Bonlee,NC,27344,Spatial join to ZCTA,2003,5
27213,Bonlee,NC,27344,Spatial join to ZCTA,2004,5
27213,Bonlee,NC,27344,Spatial join to ZCTA,2005,6
27213,Bonlee,NC,27344,Spatial join to ZCTA,2006,7
27213,Bonlee,NC,27344,Spatial join to ZCTA,2007,8
27213,Bonlee,NC,27344,Spatial join to ZCTA,2008,8
27213,Bonlee,NC,27344,Spatial join to ZCTA,2009,8
27213,Bonlee,NC,27344,Spatial join to ZCTA,2010,10
27213,Bonlee,NC,27344,Spatial join to ZCTA,2011,8
27213,Bonlee,NC,27344,Spatial join to ZCTA,2012,8
27213,Bonlee,NC,27344,Spatial join to ZCTA,2013,8
27213,Bonlee,NC,27344,Spatial join to ZCTA,2014,8
27213,Bonlee,NC,27344,Spatial join to ZCTA,2015,8
27213,Bonlee,NC,27344,Spatial join to ZCTA,2016,10
27213,Bonlee,NC,27344,Spatial join to ZCTA,2017,11
27213,Bonlee,NC,27344,Spatial join to ZCTA,2018,11
27344,Siler City,NC,27344,Zip matches ZCTA,2000,5
27344,Siler City,NC,27344,Zip matches ZCTA,2001,5
27344,Siler City,NC,27344,Zip matches ZCTA,2002,5
27344,Siler City,NC,27344,Zip matches ZCTA,2003,5
27344,Siler City,NC,27344,Zip matches ZCTA,2004,5
27344,Siler City,NC,27344,Zip matches ZCTA,2005,6
27344,Siler City,NC,27344,Zip matches ZCTA,2006,7
27344,Siler City,NC,27344,Zip matches ZCTA,2007,8
27344,Siler City,NC,27344,Zip matches ZCTA,2008,8
27344,Siler City,NC,27344,Zip matches ZCTA,2009,8
27344,Siler City,NC,27344,Zip matches ZCTA,2010,10
27344,Siler City,NC,27344,Zip matches ZCTA,2011,8
27344,Siler City,NC,27344,Zip matches ZCTA,2012,8
27344,Siler City,NC,27344,Zip matches ZCTA,2013,8
27344,Siler City,NC,27344,Zip matches ZCTA,2014,8
27344,Siler City,NC,27344,Zip matches ZCTA,2015,8
27344,Siler City,NC,27344,Zip matches ZCTA,2016,10
27344,Siler City,NC,27344,Zip matches ZCTA,2017,11
27344,Siler City,NC,27344,Zip matches ZCTA,2018,11
27214,Browns Summit,NC,27214,Zip matches ZCTA,2000,2
27214,Browns Summit,NC,27214,Zip matches ZCTA,2001,1
27214,Browns Summit,NC,27214,Zip matches ZCTA,2002,1
27214,Browns Summit,NC,27214,Zip matches ZCTA,2003,1
27214,Browns Summit,NC,27214,Zip matches ZCTA,2004,2
27214,Browns Summit,NC,27214,Zip matches ZCTA,2005,2
27214,Browns Summit,NC,27214,Zip matches ZCTA,2006,2
27214,Browns Summit,NC,27214,Zip matches ZCTA,2007,2
27214,Browns Summit,NC,27214,Zip matches ZCTA,2008,2
27214,Browns Summit,NC,27214,Zip matches ZCTA,2009,2
27214,Browns Summit,NC,27214,Zip matches ZCTA,2010,2
27214,Browns Summit,NC,27214,Zip matches ZCTA,2011,3
27214,Browns Summit,NC,27214,Zip matches ZCTA,2012,3
27214,Browns Summit,NC,27214,Zip matches ZCTA,2013,3
27214,Browns Summit,NC,27214,Zip matches ZCTA,2014,3
27214,Browns Summit,NC,27214,Zip matches ZCTA,2015,3
27214,Browns Summit,NC,27214,Zip matches ZCTA,2016,3
27214,Browns Summit,NC,27214,Zip matches ZCTA,2017,3
27214,Browns Summit,NC,27214,Zip matches ZCTA,2018,3
27215,Burlington,NC,27215,Zip matches ZCTA,2000,6
27215,Burlington,NC,27215,Zip matches ZCTA,2001,6
27215,Burlington,NC,27215,Zip matches ZCTA,2002,6
27215,Burlington,NC,27215,Zip matches ZCTA,2003,7
27215,Burlington,NC,27215,Zip matches ZCTA,2004,7
27215,Burlington,NC,27215,Zip matches ZCTA,2005,10
27215,Burlington,NC,27215,Zip matches ZCTA,2006,10
27215,Burlington,NC,27215,Zip matches ZCTA,2007,10
27215,Burlington,NC,27215,Zip matches ZCTA,2008,11
27215,Burlington,NC,27215,Zip matches ZCTA,2009,11
27215,Burlington,NC,27215,Zip matches ZCTA,2010,11
27215,Burlington,NC,27215,Zip matches ZCTA,2011,11
27215,Burlington,NC,27215,Zip matches ZCTA,2012,11
27215,Burlington,NC,27215,Zip matches ZCTA,2013,12
27215,Burlington,NC,27215,Zip matches ZCTA,2014,12
27215,Burlington,NC,27215,Zip matches ZCTA,2015,11
27215,Burlington,NC,27215,Zip matches ZCTA,2016,11
27215,Burlington,NC,27215,Zip matches ZCTA,2017,12
27215,Burlington,NC,27215,Zip matches ZCTA,2018,12
27216,Burlington,NC,27215,Spatial join to ZCTA,2000,6
27216,Burlington,NC,27215,Spatial join to ZCTA,2001,6
27216,Burlington,NC,27215,Spatial join to ZCTA,2002,6
27216,Burlington,NC,27215,Spatial join to ZCTA,2003,7
27216,Burlington,NC,27215,Spatial join to ZCTA,2004,7
27216,Burlington,NC,27215,Spatial join to ZCTA,2005,10
27216,Burlington,NC,27215,Spatial join to ZCTA,2006,10
27216,Burlington,NC,27215,Spatial join to ZCTA,2007,10
27216,Burlington,NC,27215,Spatial join to ZCTA,2008,11
27216,Burlington,NC,27215,Spatial join to ZCTA,2009,11
27216,Burlington,NC,27215,Spatial join to ZCTA,2010,11
27216,Burlington,NC,27215,Spatial join to ZCTA,2011,11
27216,Burlington,NC,27215,Spatial join to ZCTA,2012,11
27216,Burlington,NC,27215,Spatial join to ZCTA,2013,12
27216,Burlington,NC,27215,Spatial join to ZCTA,2014,12
27216,Burlington,NC,27215,Spatial join to ZCTA,2015,11
27216,Burlington,NC,27215,Spatial join to ZCTA,2016,11
27216,Burlington,NC,27215,Spatial join to ZCTA,2017,12
27216,Burlington,NC,27215,Spatial join to ZCTA,2018,12
27217,Burlington,NC,27217,Zip matches ZCTA,2000,6
27217,Burlington,NC,27217,Zip matches ZCTA,2001,7
27217,Burlington,NC,27217,Zip matches ZCTA,2002,7
27217,Burlington,NC,27217,Zip matches ZCTA,2003,7
27217,Burlington,NC,27217,Zip matches ZCTA,2004,7
27217,Burlington,NC,27217,Zip matches ZCTA,2005,7
27217,Burlington,NC,27217,Zip matches ZCTA,2006,8
27217,Burlington,NC,27217,Zip matches ZCTA,2007,8
27217,Burlington,NC,27217,Zip matches ZCTA,2008,7
27217,Burlington,NC,27217,Zip matches ZCTA,2009,8
27217,Burlington,NC,27217,Zip matches ZCTA,2010,8
27217,Burlington,NC,27217,Zip matches ZCTA,2011,8
27217,Burlington,NC,27217,Zip matches ZCTA,2012,7
27217,Burlington,NC,27217,Zip matches ZCTA,2013,7
27217,Burlington,NC,27217,Zip matches ZCTA,2014,7
27217,Burlington,NC,27217,Zip matches ZCTA,2015,7
27217,Burlington,NC,27217,Zip matches ZCTA,2016,7
27217,Burlington,NC,27217,Zip matches ZCTA,2017,7
27217,Burlington,NC,27217,Zip matches ZCTA,2018,7
27228,Bynum,NC,27312,Spatial join to ZCTA,2000,1
27228,Bynum,NC,27312,Spatial join to ZCTA,2001,1
27228,Bynum,NC,27312,Spatial join to ZCTA,2002,1
27228,Bynum,NC,27312,Spatial join to ZCTA,2003,1
27228,Bynum,NC,27312,Spatial join to ZCTA,2004,4
27228,Bynum,NC,27312,Spatial join to ZCTA,2005,7
27228,Bynum,NC,27312,Spatial join to ZCTA,2006,7
27228,Bynum,NC,27312,Spatial join to ZCTA,2007,5
27228,Bynum,NC,27312,Spatial join to ZCTA,2008,5
27228,Bynum,NC,27312,Spatial join to ZCTA,2009,6
27228,Bynum,NC,27312,Spatial join to ZCTA,2010,6
27228,Bynum,NC,27312,Spatial join to ZCTA,2011,6
27228,Bynum,NC,27312,Spatial join to ZCTA,2012,6
27228,Bynum,NC,27312,Spatial join to ZCTA,2013,6
27228,Bynum,NC,27312,Spatial join to ZCTA,2014,6
27228,Bynum,NC,27312,Spatial join to ZCTA,2015,6
27228,Bynum,NC,27312,Spatial join to ZCTA,2016,6
27228,Bynum,NC,27312,Spatial join to ZCTA,2017,6
27228,Bynum,NC,27312,Spatial join to ZCTA,2018,6
27312,Pittsboro,NC,27312,Zip matches ZCTA,2000,1
27312,Pittsboro,NC,27312,Zip matches ZCTA,2001,1
27312,Pittsboro,NC,27312,Zip matches ZCTA,2002,1
27312,Pittsboro,NC,27312,Zip matches ZCTA,2003,1
27312,Pittsboro,NC,27312,Zip matches ZCTA,2004,4
27312,Pittsboro,NC,27312,Zip matches ZCTA,2005,7
27312,Pittsboro,NC,27312,Zip matches ZCTA,2006,7
27312,Pittsboro,NC,27312,Zip matches ZCTA,2007,5
27312,Pittsboro,NC,27312,Zip matches ZCTA,2008,5
27312,Pittsboro,NC,27312,Zip matches ZCTA,2009,6
27312,Pittsboro,NC,27312,Zip matches ZCTA,2010,6
27312,Pittsboro,NC,27312,Zip matches ZCTA,2011,6
27312,Pittsboro,NC,27312,Zip matches ZCTA,2012,6
27312,Pittsboro,NC,27312,Zip matches ZCTA,2013,6
27312,Pittsboro,NC,27312,Zip matches ZCTA,2014,6
27312,Pittsboro,NC,27312,Zip matches ZCTA,2015,6
27312,Pittsboro,NC,27312,Zip matches ZCTA,2016,6
27312,Pittsboro,NC,27312,Zip matches ZCTA,2017,6
27312,Pittsboro,NC,27312,Zip matches ZCTA,2018,6
27229,Candor,NC,27229,Zip matches ZCTA,2000,1
27229,Candor,NC,27229,Zip matches ZCTA,2001,1
27229,Candor,NC,27229,Zip matches ZCTA,2002,2
27229,Candor,NC,27229,Zip matches ZCTA,2003,2
27229,Candor,NC,27229,Zip matches ZCTA,2004,1
27229,Candor,NC,27229,Zip matches ZCTA,2005,2
27229,Candor,NC,27229,Zip matches ZCTA,2006,2
27229,Candor,NC,27229,Zip matches ZCTA,2007,2
27229,Candor,NC,27229,Zip matches ZCTA,2008,2
27229,Candor,NC,27229,Zip matches ZCTA,2009,1
27229,Candor,NC,27229,Zip matches ZCTA,2010,1
27229,Candor,NC,27229,Zip matches ZCTA,2011,2
27229,Candor,NC,27229,Zip matches ZCTA,2012,2
27229,Candor,NC,27229,Zip matches ZCTA,2013,3
27229,Candor,NC,27229,Zip matches ZCTA,2014,3
27229,Candor,NC,27229,Zip matches ZCTA,2015,1
27229,Candor,NC,27229,Zip matches ZCTA,2016,1
27229,Candor,NC,27229,Zip matches ZCTA,2017,1
27229,Candor,NC,27229,Zip matches ZCTA,2018,1
27230,Cedar Falls,NC,27248,Spatial join to ZCTA,2000,2
27230,Cedar Falls,NC,27248,Spatial join to ZCTA,2001,2
27230,Cedar Falls,NC,27248,Spatial join to ZCTA,2002,2
27230,Cedar Falls,NC,27248,Spatial join to ZCTA,2003,2
27230,Cedar Falls,NC,27248,Spatial join to ZCTA,2004,2
27230,Cedar Falls,NC,27248,Spatial join to ZCTA,2005,2
27230,Cedar Falls,NC,27248,Spatial join to ZCTA,2006,2
27230,Cedar Falls,NC,27248,Spatial join to ZCTA,2007,2
27230,Cedar Falls,NC,27248,Spatial join to ZCTA,2008,2
27230,Cedar Falls,NC,27248,Spatial join to ZCTA,2009,2
27230,Cedar Falls,NC,27248,Spatial join to ZCTA,2010,2
27230,Cedar Falls,NC,27248,Spatial join to ZCTA,2011,2
27230,Cedar Falls,NC,27248,Spatial join to ZCTA,2012,2
27230,Cedar Falls,NC,27248,Spatial join to ZCTA,2013,2
27230,Cedar Falls,NC,27248,Spatial join to ZCTA,2014,2
27230,Cedar Falls,NC,27248,Spatial join to ZCTA,2015,2
27230,Cedar Falls,NC,27248,Spatial join to ZCTA,2016,2
27230,Cedar Falls,NC,27248,Spatial join to ZCTA,2017,2
27230,Cedar Falls,NC,27248,Spatial join to ZCTA,2018,2
27248,Franklinville,NC,27248,Zip matches ZCTA,2000,2
27248,Franklinville,NC,27248,Zip matches ZCTA,2001,2
27248,Franklinville,NC,27248,Zip matches ZCTA,2002,2
27248,Franklinville,NC,27248,Zip matches ZCTA,2003,2
27248,Franklinville,NC,27248,Zip matches ZCTA,2004,2
27248,Franklinville,NC,27248,Zip matches ZCTA,2005,2
27248,Franklinville,NC,27248,Zip matches ZCTA,2006,2
27248,Franklinville,NC,27248,Zip matches ZCTA,2007,2
27248,Franklinville,NC,27248,Zip matches ZCTA,2008,2
27248,Franklinville,NC,27248,Zip matches ZCTA,2009,2
27248,Franklinville,NC,27248,Zip matches ZCTA,2010,2
27248,Franklinville,NC,27248,Zip matches ZCTA,2011,2
27248,Franklinville,NC,27248,Zip matches ZCTA,2012,2
27248,Franklinville,NC,27248,Zip matches ZCTA,2013,2
27248,Franklinville,NC,27248,Zip matches ZCTA,2014,2
27248,Franklinville,NC,27248,Zip matches ZCTA,2015,2
